duplicate_group_id,doc_id,statement_type,statement_group_key,period_key,canonical_key,kept_fact_id,dropped_fact_id,kept_provider,dropped_provider,kept_source_cell_ref,dropped_source_cell_ref,dedupe_reason,decision,meta_json
DUP00056,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,固定资产合计,F000056,F000198,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:29-29:3-3,债务人审计报告-2022年:4:tencent_table_v3:5:29-29:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":393117036.24,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":393117036.24}"
DUP00057,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,无形及其他资产,F000057,F000199,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:30-30:2-2,债务人审计报告-2022年:4:tencent_table_v3:5:30-30:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":null}"
DUP00058,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,无形及其他资产,F000058,F000200,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:30-30:3-3,债务人审计报告-2022年:4:tencent_table_v3:5:30-30:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":null}"
DUP00059,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,ZT_057,F000059,F000201,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:31-31:2-2,债务人审计报告-2022年:4:tencent_table_v3:5:31-31:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":null}"
DUP00060,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,ZT_057,F000060,F000202,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:31-31:3-3,债务人审计报告-2022年:4:tencent_table_v3:5:31-31:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":null}"
DUP00061,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,ZT_062,F000061,F000203,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:32-32:2-2,债务人审计报告-2022年:4:tencent_table_v3:5:32-32:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":null}"
DUP00062,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,ZT_062,F000062,F000204,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:32-32:3-3,债务人审计报告-2022年:4:tencent_table_v3:5:32-32:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":null}"
DUP00063,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,其他长期资产,F000063,F000205,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:33-33:2-2,债务人审计报告-2022年:4:tencent_table_v3:5:33-33:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":null}"
DUP00064,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,其他长期资产,F000064,F000206,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:33-33:3-3,债务人审计报告-2022年:4:tencent_table_v3:5:33-33:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":null}"
DUP00065,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,无形及其他资产合计,F000065,F000207,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:34-34:2-2,债务人审计报告-2022年:4:tencent_table_v3:5:34-34:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":null}"
DUP00066,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,无形及其他资产合计,F000066,F000208,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:34-34:3-3,债务人审计报告-2022年:4:tencent_table_v3:5:34-34:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":null}"
DUP00067,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,递延税项,F000067,F000209,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:35-35:2-2,债务人审计报告-2022年:4:tencent_table_v3:5:35-35:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":null}"
DUP00067,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,递延税项,F000067,F000259,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:35-35:2-2,债务人审计报告-2022年:4:tencent_table_v3:5:25-25:6-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":null}"
DUP00068,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,递延税项,F000068,F000118,aliyun_table,aliyun_table,债务人审计报告-2022年:4:aliyun_table:0:35-35:3-3,债务人审计报告-2022年:4:aliyun_table:0:25-25:7-7,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":null}"
DUP00068,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,递延税项,F000068,F000210,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:35-35:3-3,债务人审计报告-2022年:4:tencent_table_v3:5:35-35:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":null}"
DUP00068,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,递延税项,F000068,F000260,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:35-35:3-3,债务人审计报告-2022年:4:tencent_table_v3:5:25-25:7-7,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":null}"
DUP00069,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,递延税项借项,F000069,F000211,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:36-36:2-2,债务人审计报告-2022年:4:tencent_table_v3:5:36-36:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":null}"
DUP00070,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,递延税项借项,F000070,F000212,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:36-36:3-3,债务人审计报告-2022年:4:tencent_table_v3:5:36-36:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":null}"
DUP00071,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,ZT_067,F000071,F000213,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:37-37:2-2,债务人审计报告-2022年:4:tencent_table_v3:5:37-37:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":1846880794.4,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":1846880794.4}"
DUP00072,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,ZT_067,F000072,F000214,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:37-37:3-3,债务人审计报告-2022年:4:tencent_table_v3:5:37-37:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":2422415885.36,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":2422415885.36}"
DUP00073,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,ZT_068,F000073,F000215,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:2-2:6-6,债务人审计报告-2022年:4:tencent_table_v3:5:2-2:6-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":85000000.0,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":85000000.0}"
DUP00074,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,ZT_068,F000074,F000216,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:2-2:7-7,债务人审计报告-2022年:4:tencent_table_v3:5:2-2:7-7,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":443900000.0,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":443900000.0}"
DUP00075,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,ZT_075,F000075,F000217,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:3-3:6-6,债务人审计报告-2022年:4:tencent_table_v3:5:3-3:6-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":546603840.0,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":546603840.0}"
DUP00076,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,ZT_075,F000076,F000218,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:3-3:7-7,债务人审计报告-2022年:4:tencent_table_v3:5:3-3:7-7,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":789440000.0,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":789440000.0}"
DUP00077,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,ZT_076,F000077,F000219,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:4-4:6-6,债务人审计报告-2022年:4:tencent_table_v3:5:4-4:6-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":82015236.78,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":82015236.78}"
DUP00078,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,ZT_076,F000078,F000220,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:4-4:7-7,债务人审计报告-2022年:4:tencent_table_v3:5:4-4:7-7,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":26418198.77,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":26418198.77}"
DUP00079,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,ZT_077,F000079,F000221,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:5-5:6-6,债务人审计报告-2022年:4:tencent_table_v3:5:5-5:6-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":null}"
DUP00080,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,ZT_077,F000080,F000222,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:5-5:7-7,债务人审计报告-2022年:4:tencent_table_v3:5:5-5:7-7,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":null}"
DUP00081,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,ZT_030,F000082,F000224,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:6-6:7-7,债务人审计报告-2022年:4:tencent_table_v3:5:6-6:7-7,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":114198.49,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":114198.49}"
DUP00082,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,应付福利费,F000083,F000225,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:7-7:6-6,债务人审计报告-2022年:4:tencent_table_v3:5:7-7:6-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":null}"
DUP00083,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,应付福利费,F000084,F000226,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:7-7:7-7,债务人审计报告-2022年:4:tencent_table_v3:5:7-7:7-7,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":null}"
DUP00084,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,ZT_085,F000085,F000227,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:8-8:6-6,债务人审计报告-2022年:4:tencent_table_v3:5:8-8:6-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":null}"
DUP00085,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,ZT_085,F000086,F000228,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:8-8:7-7,债务人审计报告-2022年:4:tencent_table_v3:5:8-8:7-7,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":null}"
DUP00086,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,ZT_024,F000087,F000229,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:9-9:6-6,债务人审计报告-2022年:4:tencent_table_v3:5:9-9:6-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":9260079.56,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":9260079.56}"
DUP00087,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期末数,ZT_024,F000088,F000230,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:9-9:7-7,债务人审计报告-2022年:4:tencent_table_v3:5:9-9:7-7,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期末数"",""dropped_value"":2146685.63,""exact_period"":true,""kept_period_key"":""2022-12-31__期末数"",""kept_value"":2146685.63}"
DUP00088,债务人审计报告-2022年,balance_sheet,balance_sheet|资产负债表,2022-12-31__期初数,ZT_087,F000089,F000231,aliyun_table,tencent_table_v3,债务人审计报告-2022年:4:aliyun_table:0:10-10:6-6,债务人审计报告-2022年:4:tencent_table_v3:5:10-10:6-6,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022-12-31__期初数"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022-12-31__期初数"",""kept_value"":null}"
